user_id,idade,matches_realizados,taxa_resposta,tenis_marca,tenis_estilo,tenis_cores,relacionamentos_formados
457,24,16,0.20145921804033506,Adidas,Corrida,Preto,1
458,19,14,0.4133939604498226,Nike,Tênis,Azul,0
459,22,12,0.23012865208438812,Asics,Casual,Preto,0
460,19,7,0.6874925411937747,Asics,Corrida,Branco,0
461,34,16,0.26706474839567196,Asics,Tênis,Branco,0
462,25,16,0.1468522442276271,Asics,Basquete,Preto,0
463,21,14,0.5418929102537875,Nike,Casual,Vermelho,1
464,26,15,0.5761837861755214,Adidas,Corrida,Branco,1
465,24,16,0.7975304490244044,Asics,Tênis,Azul,1
466,23,16,0.5615852899341455,Nike,Basquete,Preto,1
467,28,14,0.3763846829787566,Adidas,Casual,Azul,1
468,28,15,0.7424095052210564,Asics,Basquete,Vermelho,0
469,22,21,0.5322231145499369,Adidas,Tênis,Preto,1
470,22,15,0.1634242277049534,Adidas,Tênis,Branco,0
471,23,10,0.5526804482505974,Nike,Corrida,Azul,0
472,13,10,0.8264148363373299,Adidas,Basquete,Branco,0
473,17,23,0.4170501003985765,Nike,Corrida,Branco,0
474,31,15,0.33706064151984005,Asics,Casual,Preto,0
475,33,16,0.21477556561441605,Adidas,Corrida,Azul,1
476,23,12,0.22115641754828586,Adidas,Casual,Vermelho,0
477,27,18,0.4462171874734552,Puma,Tênis,Branco,0
478,26,15,0.5765438593292237,Asics,Tênis,Preto,0
479,40,16,0.1644923241356814,Asics,Basquete,Preto,0
480,30,19,0.8516548712201326,Puma,Casual,Vermelho,0
481,24,11,0.7041068939561568,Puma,Tênis,Preto,0
482,20,20,0.5692991346269302,Nike,Basquete,Branco,0
483,16,14,0.7627509367511927,Nike,Basquete,Preto,0
484,26,17,0.16414940544969064,Adidas,Corrida,Azul,1
485,21,17,0.4814711021864996,Adidas,Basquete,Azul,1
486,17,12,0.6040745014893307,Adidas,Tênis,Branco,0
487,21,19,0.7629223248946314,Adidas,Corrida,Azul,0
488,19,17,0.7267756480394142,Nike,Casual,Vermelho,0
489,33,12,0.3216553997707197,Asics,Casual,Preto,1
490,29,18,0.8527041356473635,Adidas,Tênis,Branco,0
491,24,18,0.1994766731446963,Asics,Tênis,Vermelho,0
492,32,17,0.8001068948969218,Adidas,Corrida,Preto,1
493,25,20,0.8767521996836949,Puma,Corrida,Vermelho,0
494,20,9,0.24172281857810046,Adidas,Tênis,Branco,0
495,32,8,0.6776528513630282,Adidas,Tênis,Branco,0
496,27,14,0.1322284150223988,Adidas,Casual,Vermelho,1
497,19,13,0.42433826011132403,Nike,Casual,Preto,1
498,24,15,0.5130266393581392,Puma,Casual,Azul,1
499,20,8,0.5645161807277073,Adidas,Tênis,Azul,0
500,18,6,0.8487497985988476,Adidas,Basquete,Vermelho,0
501,29,14,0.6378005498353557,Asics,Tênis,Branco,1
502,34,12,0.48502236097538964,Puma,Tênis,Preto,1
503,18,14,0.7477400290127115,Adidas,Casual,Preto,0
504,27,13,0.8604262567635271,Asics,Tênis,Branco,1
505,21,11,0.11765291894583269,Asics,Corrida,Azul,0
506,22,13,0.886017017804831,Nike,Tênis,Preto,0
507,22,10,0.16890571125094428,Asics,Tênis,Vermelho,0
508,20,15,0.7515094234150091,Adidas,Tênis,Azul,0
509,25,16,0.32426780204113004,Nike,Tênis,Vermelho,1
510,20,8,0.20574372620309742,Nike,Basquete,Azul,0
511,26,12,0.4518845117710679,Adidas,Tênis,Branco,0
512,24,16,0.6151652635580909,Puma,Corrida,Vermelho,1
513,23,10,0.40476147601878,Asics,Corrida,Vermelho,1
514,20,12,0.14365232662615918,Nike,Tênis,Branco,0
515,22,12,0.5795689117269733,Puma,Casual,Vermelho,0
516,28,16,0.8219226208885398,Adidas,Basquete,Azul,0
517,27,18,0.4065722927578014,Asics,Tênis,Preto,0
518,20,6,0.27306622210466164,Asics,Tênis,Preto,1
519,25,17,0.4540618767462523,Nike,Tênis,Branco,1
520,28,19,0.1386901688390247,Asics,Casual,Azul,0
521,16,12,0.7563900675842199,Asics,Casual,Vermelho,0
522,27,13,0.7610726487601495,Asics,Casual,Vermelho,0
523,21,13,0.5704003707437028,Asics,Basquete,Preto,1
524,27,20,0.38248231115071163,Adidas,Corrida,Vermelho,0
525,21,14,0.7398266915566267,Puma,Basquete,Preto,0
526,15,9,0.5437496198306938,Adidas,Casual,Branco,0
527,16,15,0.760745846840013,Adidas,Corrida,Vermelho,0
528,25,17,0.6051670340664165,Nike,Corrida,Azul,0
529,26,18,0.7275243785702379,Asics,Casual,Vermelho,0
530,20,12,0.578850394574208,Adidas,Casual,Preto,1
531,28,18,0.431312854572533,Asics,Basquete,Branco,1
532,16,6,0.86635668794091,Adidas,Casual,Preto,1
533,24,24,0.5328910599030758,Adidas,Corrida,Vermelho,0
534,18,14,0.5840716148324308,Nike,Tênis,Preto,0
535,21,11,0.2763901115317994,Puma,Casual,Preto,0
536,25,13,0.6005206315418212,Puma,Casual,Branco,0
537,20,18,0.5572861195863551,Adidas,Basquete,Azul,1
538,23,11,0.24787071835761998,Nike,Basquete,Vermelho,0
539,30,15,0.14766967788251498,Asics,Casual,Branco,0
540,22,11,0.5834874557718169,Asics,Corrida,Azul,1
541,29,16,0.7109538154802565,Adidas,Corrida,Preto,1
542,19,10,0.5187210967376066,Puma,Tênis,Azul,0
543,27,18,0.28141810025571656,Nike,Casual,Preto,0
544,32,17,0.633217581354428,Puma,Basquete,Preto,0
545,12,18,0.1640845812876818,Asics,Corrida,Branco,0
546,21,21,0.4534669638415637,Puma,Tênis,Preto,0
547,27,13,0.23069340671873617,Asics,Casual,Branco,0
548,23,9,0.2475672408479067,Nike,Corrida,Azul,1
549,26,12,0.2618351593265629,Nike,Casual,Azul,0
550,21,13,0.4093656456351823,Adidas,Casual,Preto,0
551,25,10,0.1409201644963181,Adidas,Corrida,Branco,0
552,24,15,0.4182347527432786,Puma,Corrida,Preto,0
553,30,15,0.5093659576917607,Nike,Corrida,Branco,1
554,26,25,0.48663542797306014,Nike,Casual,Branco,0
555,26,17,0.4062272803224325,Adidas,Casual,Branco,0
556,22,18,0.771317286456602,Asics,Tênis,Azul,0
557,22,10,0.2162613539364033,Puma,Basquete,Branco,1
558,22,18,0.5045573950250992,Puma,Casual,Azul,0
559,26,10,0.14963313356524344,Adidas,Basquete,Branco,1
560,22,18,0.1569245431023278,Nike,Corrida,Azul,0
561,26,13,0.5590926797416771,Adidas,Casual,Vermelho,0
562,35,20,0.5528147399102568,Adidas,Tênis,Azul,0
563,29,18,0.8024268102755656,Adidas,Tênis,Azul,1
564,23,14,0.5462989405280586,Adidas,Basquete,Preto,1
565,31,8,0.8678328163238802,Asics,Corrida,Branco,0
566,22,12,0.13895587871994383,Asics,Basquete,Vermelho,0
567,14,18,0.17840614782459285,Nike,Corrida,Preto,0
568,19,25,0.13525268925630513,Adidas,Tênis,Branco,0
569,15,13,0.24822148026683202,Asics,Basquete,Vermelho,0
570,23,11,0.5330160887533425,Nike,Tênis,Vermelho,1
571,25,16,0.6164577451419424,Adidas,Tênis,Vermelho,1
572,33,16,0.13646812635893504,Puma,Corrida,Branco,0
573,26,19,0.8567767118764794,Asics,Basquete,Vermelho,0
574,23,14,0.7737323013203049,Nike,Basquete,Vermelho,1
575,29,12,0.3372899857256745,Puma,Tênis,Preto,1
576,13,22,0.16175002418117437,Adidas,Tênis,Azul,0
577,26,15,0.23590965857524582,Adidas,Corrida,Branco,0
578,28,17,0.20155553100397816,Adidas,Casual,Azul,0
579,17,10,0.1986270234391575,Asics,Casual,Preto,0
580,30,16,0.5148493509325872,Nike,Tênis,Azul,0
581,26,15,0.29667795399472024,Puma,Casual,Vermelho,0
582,22,15,0.38651177322331554,Nike,Casual,Vermelho,0
583,28,8,0.891604266707458,Asics,Casual,Branco,0
584,36,19,0.6474513991402758,Nike,Casual,Branco,0
585,25,15,0.8591845336376011,Asics,Tênis,Branco,0
586,26,6,0.2140452440264925,Adidas,Casual,Preto,1
587,22,14,0.40571157986605544,Puma,Casual,Branco,1
588,20,20,0.5437854426258835,Adidas,Corrida,Preto,0
589,29,25,0.16140644951099042,Nike,Tênis,Vermelho,0
590,20,16,0.1033499549023663,Adidas,Basquete,Azul,1
591,25,14,0.636347467037534,Puma,Basquete,Vermelho,0
592,22,8,0.6134556134411483,Adidas,Corrida,Vermelho,0
593,27,18,0.42863104799968943,Puma,Corrida,Vermelho,0
594,26,15,0.4917152608256261,Puma,Tênis,Branco,0
595,30,12,0.4323544004736717,Adidas,Basquete,Branco,0
596,22,17,0.1192040358759111,Asics,Casual,Branco,1
597,23,16,0.36829728497396996,Nike,Corrida,Azul,0
598,20,15,0.24166580431783188,Asics,Basquete,Branco,0
599,22,22,0.178739351281095,Asics,Tênis,Preto,1
600,26,17,0.8653763471114798,Adidas,Casual,Vermelho,0
601,28,13,0.5794877800337325,Nike,Tênis,Azul,0
602,20,18,0.6829250273892822,Nike,Corrida,Azul,0
603,29,14,0.35229099461289404,Asics,Basquete,Azul,0
604,31,15,0.41451770359521223,Adidas,Basquete,Azul,0
605,27,10,0.2895391951173788,Nike,Basquete,Azul,0
606,34,14,0.1775725367723398,Asics,Basquete,Preto,0
607,21,18,0.24322530995326705,Nike,Casual,Vermelho,0
608,18,14,0.7380112362371887,Adidas,Casual,Azul,0
609,16,16,0.6420366441470207,Adidas,Tênis,Vermelho,0
610,32,19,0.5375431007883815,Adidas,Casual,Branco,0
611,28,16,0.48007189829341446,Nike,Corrida,Azul,0
612,24,17,0.8379474269248995,Puma,Corrida,Azul,0
613,26,9,0.15818795822293474,Nike,Basquete,Vermelho,1
614,19,11,0.3244806505903328,Puma,Corrida,Azul,0
615,37,5,0.3799502828565713,Adidas,Tênis,Azul,0
616,25,20,0.7259406497702303,Asics,Casual,Azul,1
617,25,24,0.8940116961295771,Puma,Casual,Preto,0
618,28,14,0.29253641180572243,Adidas,Casual,Preto,0
619,27,15,0.7994458673096645,Adidas,Corrida,Azul,1
620,26,12,0.764498208345433,Puma,Casual,Preto,1
621,21,21,0.2797259181134133,Asics,Basquete,Branco,0
622,27,18,0.41946606415937804,Adidas,Basquete,Azul,0
623,34,15,0.4277382954340153,Puma,Basquete,Branco,0
624,31,16,0.8825765348212466,Asics,Corrida,Vermelho,1
625,32,13,0.24471352110311867,Asics,Casual,Branco,0
626,22,11,0.7393263768838256,Adidas,Corrida,Vermelho,0
627,20,15,0.3673541713384879,Nike,Casual,Azul,1
628,24,13,0.6846962766209284,Nike,Tênis,Vermelho,0
629,25,18,0.43600880343653026,Adidas,Tênis,Vermelho,1
630,30,15,0.562687810493232,Asics,Corrida,Branco,0
631,16,14,0.766089418660905,Adidas,Basquete,Branco,0
632,32,10,0.7433324519871073,Puma,Corrida,Branco,0
633,24,15,0.7931385468317601,Nike,Basquete,Azul,1
634,22,27,0.14769386027572723,Puma,Casual,Azul,0
635,19,13,0.6536404424317959,Adidas,Basquete,Branco,0
636,16,12,0.2119899013774103,Adidas,Basquete,Azul,0
637,29,11,0.43265485441472884,Asics,Casual,Azul,1
638,25,14,0.5388707320437508,Asics,Tênis,Vermelho,1
639,18,13,0.4221915877974646,Asics,Casual,Vermelho,0
640,18,19,0.515689340642406,Puma,Corrida,Branco,0
641,23,13,0.8972210470388954,Asics,Corrida,Azul,1
642,33,18,0.2081738509702838,Adidas,Corrida,Vermelho,0
643,23,16,0.6403648362691404,Asics,Corrida,Preto,0
644,17,8,0.4168007731084922,Nike,Corrida,Azul,0
645,23,17,0.20640783912586302,Asics,Tênis,Preto,1
646,23,18,0.22698941069944764,Puma,Tênis,Branco,0
647,11,24,0.8594184849964935,Nike,Basquete,Azul,0
648,24,12,0.8036811973694097,Nike,Corrida,Branco,0
649,23,12,0.8256335683320175,Nike,Casual,Branco,0
650,28,18,0.8932262206619093,Puma,Corrida,Branco,0
651,34,15,0.2666523120068144,Adidas,Tênis,Branco,0
652,30,19,0.38435146989124946,Asics,Corrida,Branco,0
653,23,18,0.6353752239398933,Nike,Tênis,Azul,0
654,19,22,0.4870420318885178,Nike,Basquete,Preto,0
655,37,12,0.43471162670266683,Nike,Basquete,Azul,1
656,25,11,0.38624899946847446,Adidas,Basquete,Azul,1
657,25,18,0.5750245055547618,Adidas,Tênis,Azul,1
658,24,23,0.5604747429120657,Puma,Corrida,Vermelho,0
659,25,14,0.22916626725139208,Adidas,Corrida,Vermelho,0
660,24,14,0.47739187001475125,Asics,Casual,Azul,0
661,22,19,0.54277742096788,Puma,Tênis,Preto,1
662,22,14,0.5562295509851124,Puma,Casual,Azul,1
663,24,17,0.26808575432988146,Asics,Basquete,Branco,1
664,22,7,0.6938171138018294,Asics,Corrida,Vermelho,0
665,21,11,0.12015927585685571,Asics,Tênis,Vermelho,0
666,25,16,0.38386548443453017,Puma,Casual,Azul,0
667,23,10,0.7241701188285069,Puma,Casual,Azul,0
668,32,17,0.5511143368443219,Puma,Casual,Preto,0
669,11,12,0.30892994600868817,Asics,Corrida,Preto,1
670,30,16,0.6559624954744382,Asics,Corrida,Branco,0
671,31,21,0.5539127553248587,Nike,Corrida,Azul,0
672,14,17,0.7369948875651098,Adidas,Tênis,Azul,0
673,23,15,0.6880201489518587,Nike,Corrida,Azul,1
674,23,13,0.5880863376289878,Asics,Tênis,Vermelho,0
675,17,16,0.4905421402486513,Puma,Casual,Branco,0
676,21,18,0.20654570053401874,Asics,Casual,Preto,1
677,19,8,0.30906641430830706,Adidas,Basquete,Vermelho,0
678,33,12,0.43527957833366826,Nike,Corrida,Vermelho,0
679,29,17,0.579439429605111,Nike,Casual,Vermelho,0
680,31,7,0.5109662841722439,Puma,Corrida,Vermelho,0
681,28,23,0.33054762076762356,Nike,Tênis,Branco,1
682,19,17,0.10517148623176845,Nike,Casual,Azul,1
683,22,11,0.49699137752065115,Asics,Corrida,Preto,0
684,27,18,0.32850079084979444,Nike,Casual,Preto,0
685,18,12,0.6876866405684281,Nike,Casual,Vermelho,0
686,28,8,0.1191570122163868,Nike,Corrida,Vermelho,0
687,23,9,0.5678622490446327,Puma,Casual,Branco,0
688,23,18,0.8531793900048523,Puma,Casual,Vermelho,0
689,28,14,0.2395274136891996,Asics,Casual,Preto,0
690,27,14,0.4773195926004763,Nike,Casual,Preto,1
691,23,11,0.17313759345371055,Puma,Tênis,Azul,0
692,30,12,0.600545529809082,Puma,Casual,Azul,0
693,19,16,0.5404253444769805,Asics,Basquete,Preto,0
694,28,12,0.4258924193702659,Adidas,Casual,Preto,1
695,27,16,0.517101617178993,Nike,Corrida,Branco,0
696,23,17,0.8172597267752082,Puma,Basquete,Branco,0
697,26,12,0.25703544184885363,Asics,Tênis,Preto,0
698,18,17,0.11805160936427779,Asics,Basquete,Vermelho,1
699,29,13,0.7893319077592807,Asics,Basquete,Azul,0
700,24,16,0.5616936659103252,Puma,Basquete,Preto,1
701,22,23,0.8125267643694739,Nike,Corrida,Vermelho,1
702,30,11,0.5775561787305381,Adidas,Corrida,Preto,1
703,21,17,0.748128871967762,Nike,Corrida,Azul,0
704,17,14,0.4437386906841184,Asics,Tênis,Azul,0
705,17,16,0.699887945030615,Asics,Corrida,Branco,0
706,28,14,0.8304331735118848,Adidas,Corrida,Branco,1
707,18,11,0.5576983709777651,Nike,Basquete,Branco,0
708,33,29,0.24462812044990365,Asics,Corrida,Branco,0
709,14,9,0.31503809202415856,Asics,Casual,Azul,0
710,33,21,0.25891566151792467,Nike,Corrida,Vermelho,0
711,26,12,0.29748562207658635,Asics,Tênis,Vermelho,0
712,24,18,0.3451323594808291,Nike,Tênis,Vermelho,0
713,22,16,0.5441070294025508,Asics,Casual,Preto,0
714,26,17,0.5703933035710662,Nike,Tênis,Branco,1
715,24,18,0.44119979779348895,Adidas,Tênis,Branco,0
716,30,18,0.5923366238566684,Asics,Basquete,Azul,0
717,25,12,0.16525994048909276,Adidas,Casual,Azul,0
718,25,12,0.17023058964652799,Asics,Basquete,Preto,0
719,23,7,0.23746356828612677,Asics,Basquete,Preto,1
720,24,18,0.5144619984322758,Puma,Corrida,Vermelho,0
721,26,17,0.2711957429586509,Nike,Casual,Azul,0
722,16,22,0.3266275227940619,Adidas,Corrida,Branco,0
723,18,11,0.42025026893839523,Adidas,Corrida,Vermelho,1
724,28,18,0.7494928992083039,Adidas,Basquete,Branco,0
725,25,15,0.1110897087302881,Nike,Tênis,Vermelho,1
726,24,16,0.6195030561892979,Puma,Casual,Branco,0
727,25,12,0.6351012248325483,Adidas,Tênis,Preto,0
728,26,21,0.7389246242853093,Nike,Basquete,Vermelho,0
729,22,19,0.8462023512482506,Asics,Basquete,Branco,1
730,21,16,0.11611027915943187,Adidas,Basquete,Branco,0
731,25,17,0.22302696441057296,Adidas,Basquete,Azul,1
732,20,14,0.8089370352447944,Puma,Basquete,Vermelho,0
733,27,22,0.4668148497496123,Adidas,Basquete,Branco,0
734,16,19,0.5516725111467708,Adidas,Tênis,Azul,0
735,30,14,0.6304217629785179,Asics,Corrida,Branco,1
736,27,13,0.6432532835965099,Nike,Tênis,Vermelho,0
737,26,7,0.8453923226532066,Nike,Casual,Preto,1
738,29,22,0.8975595339293357,Puma,Tênis,Vermelho,1
739,33,18,0.6761259687447522,Asics,Basquete,Vermelho,1
740,30,17,0.32977696736412065,Nike,Tênis,Branco,0
741,15,10,0.8038019218354749,Asics,Corrida,Branco,0
742,18,8,0.1393767316326093,Nike,Casual,Vermelho,1
743,21,19,0.28486468229959694,Asics,Tênis,Azul,0
744,25,9,0.8179085739709719,Puma,Corrida,Azul,0
745,27,13,0.30495321155148397,Adidas,Tênis,Azul,0
746,21,15,0.2765208476973988,Puma,Casual,Branco,0
747,25,13,0.2105002345121978,Nike,Tênis,Branco,0
748,21,13,0.7872894061175332,Puma,Basquete,Vermelho,0
749,21,24,0.5000466073528694,Adidas,Tênis,Preto,0
750,17,13,0.6399145624433238,Puma,Corrida,Branco,0
751,20,9,0.29125310726002374,Nike,Tênis,Vermelho,0
752,18,16,0.7064323368089732,Nike,Corrida,Vermelho,0
753,20,17,0.7080044359696788,Puma,Casual,Preto,0
754,30,14,0.3500784199266401,Adidas,Tênis,Azul,0
755,20,10,0.4285461064082263,Puma,Casual,Vermelho,0
756,38,11,0.2677522219441607,Adidas,Casual,Vermelho,0
757,27,12,0.8812488186583235,Asics,Tênis,Vermelho,0
758,25,10,0.6164820616467293,Adidas,Corrida,Azul,1
759,20,18,0.8476351045724124,Asics,Casual,Azul,0
760,28,15,0.34270843490330655,Puma,Casual,Preto,1
761,22,8,0.7255127303975119,Adidas,Tênis,Branco,0
762,25,11,0.7126869151077936,Asics,Tênis,Azul,0
763,37,12,0.6533245214932333,Asics,Tênis,Branco,0
764,24,9,0.8725111802134403,Asics,Tênis,Branco,0
765,30,15,0.41484426888505244,Nike,Tênis,Azul,0
766,21,12,0.20457385887180585,Puma,Basquete,Vermelho,0
767,24,14,0.6373670873952486,Asics,Tênis,Preto,0
768,33,16,0.683447840381765,Adidas,Corrida,Branco,0
769,21,14,0.5600484587670518,Asics,Casual,Vermelho,0
770,34,15,0.265454314506717,Nike,Corrida,Azul,1
771,28,17,0.5035647533354843,Puma,Corrida,Branco,0
772,22,15,0.34975178925530354,Nike,Basquete,Branco,0
773,28,20,0.44197322253335125,Nike,Tênis,Branco,0
774,29,15,0.6161748606757311,Nike,Casual,Vermelho,0
775,28,16,0.6961717941526676,Adidas,Corrida,Vermelho,1
776,17,13,0.2857797527210745,Puma,Tênis,Vermelho,0
777,21,17,0.4242602885175627,Puma,Tênis,Branco,0
778,23,14,0.31532925679330337,Adidas,Basquete,Branco,1
779,24,11,0.25890529108949534,Puma,Basquete,Preto,0
780,28,14,0.7267097759966707,Nike,Basquete,Preto,0
781,25,19,0.827402155549594,Puma,Casual,Vermelho,1
782,18,15,0.3961857485476614,Adidas,Corrida,Vermelho,0
783,26,16,0.7010231394990135,Nike,Basquete,Azul,0
784,28,12,0.8175962314915289,Adidas,Basquete,Vermelho,0
785,27,18,0.7768993684241853,Asics,Basquete,Preto,0
786,30,20,0.24625071083138073,Nike,Corrida,Preto,0
787,29,13,0.8650335052106891,Nike,Corrida,Preto,1
788,27,14,0.40134115234357004,Puma,Basquete,Branco,0
789,24,15,0.37139252893906904,Nike,Basquete,Branco,1
790,16,14,0.14994506182222428,Adidas,Tênis,Vermelho,1
791,27,21,0.4889389232839064,Puma,Basquete,Azul,0
792,26,14,0.18721089251274298,Asics,Casual,Azul,0
793,26,26,0.2988318567419408,Adidas,Casual,Azul,0
794,18,17,0.35355409741382515,Asics,Basquete,Branco,1
795,19,13,0.7470610587933473,Asics,Corrida,Preto,1
796,30,16,0.8003909203167172,Asics,Tênis,Preto,0
797,24,11,0.34197305396917577,Nike,Corrida,Branco,0
798,28,13,0.7869584969956591,Adidas,Basquete,Azul,0
799,25,13,0.7857847498958329,Adidas,Casual,Azul,1
800,25,18,0.7117207603078989,Nike,Tênis,Vermelho,0
801,29,17,0.21735609121214525,Puma,Corrida,Vermelho,0
802,22,11,0.6522582775205832,Asics,Corrida,Azul,1
803,25,15,0.856019251664455,Adidas,Basquete,Branco,0
804,22,15,0.6460323830137257,Nike,Tênis,Azul,0
805,22,18,0.3652934792862672,Asics,Casual,Vermelho,0
806,23,18,0.5004634539446651,Puma,Basquete,Azul,0
807,26,19,0.6165800346808429,Puma,Tênis,Branco,0
808,22,10,0.5084563269828029,Asics,Corrida,Preto,1
809,31,16,0.19596235338477586,Puma,Basquete,Branco,0
810,20,11,0.3496512357216165,Adidas,Corrida,Branco,0
811,24,21,0.7419168244429061,Adidas,Corrida,Vermelho,0
812,22,16,0.7891344368764139,Adidas,Basquete,Branco,0
813,32,21,0.2098400261724562,Puma,Basquete,Branco,0
814,25,16,0.8619094019189797,Adidas,Basquete,Vermelho,1
815,30,15,0.36305809427888747,Nike,Basquete,Vermelho,1
816,17,12,0.629850990984576,Adidas,Basquete,Preto,0
817,26,13,0.7014601167653449,Adidas,Corrida,Azul,0
818,29,11,0.7495569877103068,Puma,Casual,Branco,0
819,25,21,0.8565997617807442,Adidas,Casual,Vermelho,1
820,30,11,0.35033563842305815,Asics,Basquete,Preto,0
821,22,17,0.7868051636412436,Nike,Corrida,Azul,1
822,32,19,0.20534952274896565,Puma,Casual,Vermelho,0
823,36,19,0.6640327250828741,Nike,Casual,Azul,1
824,23,17,0.6935821836111887,Asics,Casual,Azul,1
825,22,23,0.6421785929610564,Puma,Corrida,Branco,1
826,32,13,0.30185178890812236,Puma,Basquete,Branco,0
827,32,11,0.7984345176121627,Adidas,Basquete,Vermelho,0
828,22,11,0.235086770696316,Nike,Basquete,Azul,0
829,22,12,0.14290783321666467,Asics,Tênis,Vermelho,1
830,23,18,0.6739719924895298,Asics,Tênis,Vermelho,0
831,18,9,0.480380572186187,Puma,Tênis,Azul,1
832,20,13,0.7792784159669409,Adidas,Corrida,Vermelho,1
833,19,12,0.4067177128466072,Puma,Casual,Azul,0
834,21,13,0.23462287080617028,Puma,Casual,Azul,1
835,24,21,0.7691537539758958,Puma,Corrida,Azul,0
836,26,12,0.5391277053120573,Puma,Corrida,Azul,0
837,32,8,0.2513566339122839,Asics,Basquete,Preto,0
838,20,12,0.6763071988691566,Asics,Basquete,Azul,0
839,29,14,0.5088909107916004,Puma,Tênis,Branco,1
840,23,19,0.5834503857922558,Puma,Tênis,Branco,0
841,24,13,0.4687186705652655,Adidas,Corrida,Branco,0
842,28,12,0.7629671870544051,Puma,Tênis,Azul,0
843,19,18,0.7636501725464399,Asics,Casual,Branco,1
844,26,18,0.667511057459509,Nike,Corrida,Preto,0
845,25,19,0.18432110191716983,Asics,Corrida,Vermelho,1
846,27,16,0.7710830895232551,Adidas,Casual,Azul,0
847,26,20,0.6368103844263279,Asics,Basquete,Branco,0
848,37,18,0.6576193328034396,Nike,Basquete,Preto,0
849,21,17,0.3903862723230973,Puma,Casual,Vermelho,0
850,22,12,0.8034236449256054,Nike,Casual,Preto,1
851,21,13,0.6802972801878859,Puma,Tênis,Branco,0
852,22,16,0.19007237322335557,Puma,Corrida,Preto,1
853,21,14,0.4262224275249301,Asics,Tênis,Vermelho,0
854,30,17,0.8091042895681134,Asics,Casual,Branco,0
855,32,23,0.1377573613579032,Asics,Tênis,Vermelho,1
856,22,15,0.8691332957136396,Adidas,Casual,Preto,1
857,20,17,0.6433300546556502,Asics,Tênis,Azul,0
858,27,12,0.6051007821147013,Adidas,Tênis,Azul,0
859,22,17,0.31644740519039316,Asics,Basquete,Azul,0
860,28,11,0.29903343099134166,Puma,Casual,Azul,0
861,26,14,0.8536465755908764,Adidas,Tênis,Vermelho,1
862,17,19,0.3386179633872982,Nike,Corrida,Azul,1
863,32,16,0.7204042373751995,Adidas,Tênis,Vermelho,0
864,33,19,0.41449743856566335,Adidas,Tênis,Branco,1
865,21,25,0.2114032566277632,Nike,Corrida,Azul,0
866,23,15,0.10857223815628717,Adidas,Casual,Vermelho,0
867,26,10,0.5354058696122007,Puma,Basquete,Azul,0
868,26,16,0.8806230548391462,Asics,Basquete,Azul,0
869,28,13,0.39530895504736363,Nike,Basquete,Azul,0
870,35,17,0.38575386719443594,Asics,Corrida,Vermelho,0
871,24,11,0.3752732942795537,Puma,Tênis,Preto,0
872,21,12,0.5164350698438868,Nike,Casual,Azul,0
873,18,21,0.4525319067394349,Asics,Tênis,Azul,1
874,21,20,0.8039317013816116,Asics,Basquete,Branco,0
875,24,13,0.5044166333787923,Puma,Tênis,Preto,0
876,33,8,0.5062062705508551,Asics,Corrida,Vermelho,1
877,22,8,0.2106972757764453,Puma,Corrida,Branco,1
878,26,12,0.8861916327283088,Adidas,Casual,Azul,1
879,24,12,0.29997831269506375,Puma,Casual,Branco,0
880,30,11,0.15869125396768213,Adidas,Basquete,Branco,0
881,37,26,0.630516999180167,Nike,Casual,Azul,0
882,22,12,0.5762930961254982,Asics,Tênis,Preto,0
883,22,13,0.4321165231941966,Puma,Corrida,Preto,1
884,30,12,0.4377537871045425,Puma,Corrida,Branco,0
885,28,12,0.728051136837145,Asics,Corrida,Azul,0
886,34,17,0.25657011207971925,Asics,Casual,Vermelho,0
887,27,10,0.7562026551559118,Nike,Corrida,Branco,0
888,23,20,0.6189976911160145,Nike,Corrida,Vermelho,1
889,27,8,0.43517581902361957,Puma,Corrida,Branco,0
890,30,13,0.46642289326709496,Nike,Basquete,Branco,0
891,29,19,0.30531776574887665,Adidas,Basquete,Azul,0
892,27,16,0.7016914661575798,Nike,Casual,Azul,0
893,30,10,0.5102997938442142,Nike,Corrida,Vermelho,0
894,30,12,0.3566836341998749,Puma,Casual,Vermelho,0
895,31,8,0.5768400926087602,Adidas,Corrida,Preto,0
896,28,13,0.8965875616410585,Nike,Corrida,Azul,1
897,24,7,0.4482098237252431,Adidas,Corrida,Branco,1
898,25,14,0.8365531206228957,Adidas,Casual,Branco,1
899,31,16,0.37601347193965295,Adidas,Casual,Preto,1
900,20,13,0.14378616553998871,Asics,Corrida,Azul,0
901,26,21,0.26339368509474315,Asics,Tênis,Branco,0
902,23,11,0.43495611466214734,Asics,Casual,Preto,0
903,25,18,0.27570794287565525,Asics,Basquete,Preto,1
904,31,15,0.10018163057460444,Puma,Casual,Branco,1
905,25,13,0.8320012301980219,Nike,Corrida,Branco,1
906,25,14,0.7751035289847432,Asics,Tênis,Vermelho,0
907,18,14,0.6938337851895577,Puma,Corrida,Azul,1
908,28,10,0.2342516765168229,Nike,Basquete,Vermelho,0
909,28,24,0.19629086096798887,Asics,Casual,Preto,0
910,35,16,0.15408379957790652,Nike,Casual,Branco,0
911,23,15,0.679223351018337,Asics,Corrida,Vermelho,0
912,26,12,0.8430463685503082,Puma,Corrida,Preto,0
913,26,13,0.44442865673042964,Adidas,Basquete,Azul,0
914,32,10,0.19531253759683853,Adidas,Tênis,Branco,0
