user_id,idade,matches_realizados,taxa_resposta,tenis_marca,tenis_estilo,tenis_cores,relacionamentos_formados
457,24,13,0.5953381882926694,Puma,Casual,Preto,0
458,19,17,0.24931195183814606,Adidas,Casual,Preto,0
459,22,15,0.12055171589552655,Adidas,Basquete,Azul,1
460,19,14,0.32763310854154704,Asics,Tênis,Vermelho,1
461,34,10,0.4544269650700955,Asics,Casual,Azul,0
462,25,18,0.5936847555429251,Asics,Casual,Preto,1
463,21,13,0.7799674644025644,Nike,Casual,Branco,0
464,26,16,0.25699657336493253,Adidas,Corrida,Vermelho,1
465,24,25,0.20043983191878167,Adidas,Casual,Preto,0
466,23,14,0.8707839579794621,Nike,Basquete,Preto,0
467,28,15,0.1864356475011257,Nike,Tênis,Branco,0
468,28,16,0.4827928560857514,Nike,Tênis,Preto,0
469,22,14,0.5684509830346415,Adidas,Casual,Preto,0
470,22,12,0.5330995367259507,Adidas,Casual,Vermelho,0
471,23,7,0.16882572562635456,Asics,Casual,Vermelho,0
472,13,16,0.1456215312028955,Asics,Tênis,Vermelho,0
473,17,16,0.18438674196882854,Adidas,Tênis,Azul,0
474,31,14,0.5684701470980901,Asics,Corrida,Branco,0
475,33,15,0.5354759101074569,Nike,Basquete,Vermelho,0
476,23,16,0.2869926336293954,Puma,Corrida,Azul,1
477,27,16,0.6102193134764733,Asics,Basquete,Azul,1
478,26,14,0.7560540016445195,Adidas,Corrida,Branco,1
479,40,15,0.13326316787727502,Asics,Tênis,Branco,0
480,30,21,0.4985039548384339,Asics,Corrida,Preto,1
481,24,15,0.6514483296821523,Asics,Basquete,Azul,0
482,20,10,0.3018495416557497,Puma,Casual,Vermelho,0
483,16,10,0.3462167242345193,Nike,Basquete,Branco,0
484,26,23,0.5909103223915071,Adidas,Casual,Azul,1
485,21,15,0.8183482347549895,Puma,Tênis,Vermelho,0
486,17,16,0.7479395362423195,Adidas,Basquete,Azul,0
487,21,12,0.5665041752796668,Adidas,Corrida,Branco,0
488,19,18,0.6841773742057994,Adidas,Basquete,Preto,1
489,33,15,0.39185797616623896,Puma,Casual,Azul,0
490,29,16,0.6127724224790062,Nike,Tênis,Vermelho,0
491,24,19,0.4729452729020456,Adidas,Corrida,Branco,0
492,32,11,0.25194890916604873,Nike,Basquete,Preto,0
493,25,20,0.6613906191018057,Nike,Casual,Vermelho,0
494,20,14,0.5451717098790576,Asics,Corrida,Vermelho,0
495,32,17,0.3868972655628732,Puma,Tênis,Vermelho,1
496,27,17,0.8290713520629046,Puma,Corrida,Azul,0
497,19,12,0.11674729426138662,Asics,Tênis,Branco,0
498,24,19,0.3526185209995968,Asics,Corrida,Vermelho,0
499,20,17,0.14550511822211726,Nike,Basquete,Azul,0
500,18,12,0.7132218529773018,Adidas,Casual,Branco,0
501,29,18,0.6616859632910341,Puma,Basquete,Branco,0
502,34,18,0.3650817749890537,Adidas,Basquete,Azul,0
503,18,17,0.6405303217656584,Adidas,Tênis,Azul,1
504,27,20,0.41674978095675985,Asics,Tênis,Vermelho,0
505,21,9,0.7050030331379474,Adidas,Tênis,Branco,0
506,22,8,0.4633469301893649,Nike,Basquete,Preto,1
507,22,14,0.42982378226533247,Asics,Corrida,Azul,0
508,20,13,0.8477839323906408,Adidas,Corrida,Branco,1
509,25,15,0.3007032799125602,Asics,Basquete,Branco,0
510,20,8,0.19635787199725235,Nike,Basquete,Vermelho,0
511,26,6,0.5676344906075665,Nike,Casual,Preto,1
512,24,14,0.8754574498273432,Adidas,Tênis,Vermelho,0
513,23,12,0.40227137098174937,Asics,Tênis,Preto,0
514,20,14,0.14962941090302523,Adidas,Basquete,Preto,1
515,22,13,0.371444213847654,Adidas,Basquete,Azul,0
516,28,11,0.5047453234556468,Asics,Corrida,Branco,0
517,27,13,0.22953840530577097,Adidas,Basquete,Branco,0
518,20,10,0.6264817744451936,Nike,Corrida,Branco,1
519,25,15,0.8981995112081606,Asics,Basquete,Preto,1
520,28,16,0.4613915807851551,Asics,Casual,Branco,0
521,16,8,0.3837828453841702,Asics,Casual,Azul,0
522,27,12,0.42056333346757335,Asics,Corrida,Preto,1
523,21,16,0.19211694271616092,Adidas,Tênis,Preto,0
524,27,10,0.806618881140979,Adidas,Casual,Preto,0
525,21,12,0.43186052441708156,Nike,Corrida,Preto,1
526,15,12,0.4098195291398731,Puma,Basquete,Azul,1
527,16,16,0.6277522183443794,Puma,Basquete,Branco,1
528,25,18,0.45362673674489884,Nike,Corrida,Azul,0
529,26,6,0.6185867750462768,Puma,Tênis,Branco,0
530,20,17,0.14915703210463002,Nike,Corrida,Azul,0
531,28,19,0.7509786749777819,Adidas,Corrida,Vermelho,0
532,16,12,0.8524031623035221,Asics,Casual,Vermelho,0
533,24,13,0.6190123089275088,Asics,Corrida,Vermelho,1
534,18,13,0.8636527430870486,Adidas,Corrida,Vermelho,0
535,21,20,0.22114585149597066,Asics,Basquete,Preto,1
536,25,14,0.48193295158428295,Asics,Casual,Preto,0
537,20,9,0.5814453871563579,Puma,Basquete,Azul,0
538,23,15,0.5653893179369494,Adidas,Basquete,Azul,0
539,30,17,0.42116942327123463,Puma,Tênis,Vermelho,0
540,22,18,0.37046752749300915,Puma,Tênis,Branco,0
541,29,12,0.20145921804033506,Asics,Casual,Vermelho,1
542,19,18,0.4133939604498226,Asics,Casual,Azul,1
543,27,6,0.23012865208438812,Adidas,Tênis,Vermelho,0
544,32,24,0.6874925411937747,Asics,Tênis,Azul,0
545,12,14,0.26706474839567196,Asics,Tênis,Vermelho,1
546,21,11,0.1468522442276271,Adidas,Tênis,Branco,0
547,27,13,0.5418929102537875,Asics,Tênis,Vermelho,0
548,23,18,0.5761837861755214,Puma,Basquete,Branco,0
549,26,11,0.7975304490244044,Adidas,Casual,Branco,1
550,21,15,0.5615852899341455,Asics,Basquete,Azul,0
551,25,11,0.3763846829787566,Nike,Basquete,Branco,0
552,24,16,0.7424095052210564,Adidas,Corrida,Preto,1
553,30,10,0.5322231145499369,Adidas,Basquete,Preto,0
554,26,18,0.1634242277049534,Nike,Tênis,Preto,0
555,26,17,0.5526804482505974,Asics,Tênis,Azul,0
556,22,18,0.8264148363373299,Asics,Corrida,Preto,1
557,22,21,0.4170501003985765,Adidas,Corrida,Azul,0
558,22,13,0.33706064151984005,Adidas,Corrida,Azul,1
559,26,9,0.21477556561441605,Asics,Corrida,Preto,0
560,22,12,0.22115641754828586,Asics,Corrida,Branco,0
561,26,13,0.4462171874734552,Puma,Basquete,Vermelho,1
562,35,10,0.5765438593292237,Adidas,Corrida,Azul,0
563,29,15,0.1644923241356814,Adidas,Basquete,Preto,0
564,23,15,0.8516548712201326,Nike,Casual,Azul,0
565,31,25,0.7041068939561568,Puma,Corrida,Branco,0
566,22,17,0.5692991346269302,Asics,Corrida,Branco,0
567,14,18,0.7627509367511927,Puma,Basquete,Preto,0
568,19,10,0.16414940544969064,Asics,Casual,Azul,0
569,15,18,0.4814711021864996,Asics,Basquete,Vermelho,1
570,23,10,0.6040745014893307,Puma,Basquete,Vermelho,0
571,25,18,0.7629223248946314,Adidas,Corrida,Azul,1
572,33,13,0.7267756480394142,Asics,Tênis,Azul,0
573,26,20,0.3216553997707197,Puma,Tênis,Azul,0
574,23,18,0.8527041356473635,Nike,Basquete,Preto,0
575,29,14,0.1994766731446963,Puma,Corrida,Branco,0
576,13,8,0.8001068948969218,Nike,Casual,Vermelho,0
577,26,12,0.8767521996836949,Asics,Tênis,Preto,1
578,28,18,0.24172281857810046,Puma,Casual,Azul,1
579,17,25,0.6776528513630282,Puma,Tênis,Azul,1
580,30,13,0.1322284150223988,Nike,Corrida,Branco,0
581,26,11,0.42433826011132403,Puma,Basquete,Azul,1
582,22,16,0.5130266393581392,Puma,Casual,Preto,0
583,28,16,0.5645161807277073,Asics,Casual,Preto,0
584,36,19,0.8487497985988476,Puma,Basquete,Branco,1
585,25,14,0.6378005498353557,Adidas,Casual,Preto,0
586,26,12,0.48502236097538964,Nike,Tênis,Vermelho,0
587,22,22,0.7477400290127115,Puma,Basquete,Preto,0
588,20,15,0.8604262567635271,Nike,Tênis,Preto,0
589,29,17,0.11765291894583269,Nike,Tênis,Preto,1
590,20,10,0.886017017804831,Nike,Corrida,Vermelho,0
591,25,16,0.16890571125094428,Puma,Tênis,Azul,1
592,22,15,0.7515094234150091,Puma,Corrida,Preto,0
593,27,15,0.32426780204113004,Nike,Casual,Branco,0
594,26,8,0.20574372620309742,Adidas,Casual,Vermelho,0
595,30,19,0.4518845117710679,Nike,Corrida,Branco,0
596,22,15,0.6151652635580909,Adidas,Tênis,Preto,0
597,23,6,0.40476147601878,Nike,Basquete,Branco,1
598,20,14,0.14365232662615918,Asics,Basquete,Preto,1
599,22,20,0.5795689117269733,Nike,Corrida,Vermelho,1
600,26,25,0.8219226208885398,Nike,Casual,Branco,1
601,28,16,0.4065722927578014,Puma,Casual,Branco,1
602,20,14,0.27306622210466164,Adidas,Basquete,Preto,0
603,29,8,0.4540618767462523,Asics,Corrida,Preto,1
604,31,18,0.1386901688390247,Adidas,Basquete,Azul,0
605,27,15,0.7563900675842199,Asics,Tênis,Preto,0
606,34,12,0.7610726487601495,Nike,Tênis,Preto,0
607,21,17,0.5704003707437028,Puma,Corrida,Azul,0
608,18,16,0.38248231115071163,Puma,Corrida,Preto,0
609,16,15,0.7398266915566267,Adidas,Tênis,Preto,1
610,32,22,0.5437496198306938,Puma,Casual,Azul,0
611,28,17,0.760745846840013,Adidas,Corrida,Vermelho,0
612,24,13,0.6051670340664165,Adidas,Tênis,Vermelho,0
613,26,18,0.7275243785702379,Asics,Tênis,Preto,0
614,19,14,0.578850394574208,Adidas,Casual,Preto,0
615,37,15,0.431312854572533,Asics,Casual,Azul,0
616,25,10,0.86635668794091,Puma,Casual,Azul,0
617,25,14,0.5328910599030758,Adidas,Casual,Vermelho,0
618,28,18,0.5840716148324308,Adidas,Basquete,Branco,1
619,27,14,0.2763901115317994,Nike,Casual,Preto,1
620,26,16,0.6005206315418212,Adidas,Basquete,Branco,0
621,21,19,0.5572861195863551,Adidas,Corrida,Branco,0
622,27,16,0.24787071835761998,Nike,Tênis,Azul,0
623,34,17,0.14766967788251498,Nike,Basquete,Preto,1
624,31,9,0.5834874557718169,Puma,Corrida,Preto,0
625,32,11,0.7109538154802565,Adidas,Corrida,Azul,0
626,22,5,0.5187210967376066,Puma,Basquete,Branco,1
627,20,20,0.28141810025571656,Puma,Corrida,Azul,0
628,24,24,0.633217581354428,Nike,Corrida,Vermelho,0
629,25,14,0.1640845812876818,Asics,Basquete,Preto,0
630,30,15,0.4534669638415637,Puma,Corrida,Vermelho,1
631,16,12,0.23069340671873617,Asics,Casual,Azul,1
632,32,21,0.2475672408479067,Adidas,Casual,Preto,1
633,24,18,0.2618351593265629,Nike,Tênis,Vermelho,0
634,22,15,0.4093656456351823,Adidas,Corrida,Vermelho,0
635,19,16,0.1409201644963181,Adidas,Tênis,Branco,1
636,16,13,0.4182347527432786,Nike,Casual,Preto,1
637,29,11,0.5093659576917607,Adidas,Casual,Vermelho,0
638,25,15,0.48663542797306014,Nike,Casual,Vermelho,1
639,18,13,0.4062272803224325,Asics,Corrida,Branco,0
640,18,18,0.771317286456602,Adidas,Corrida,Vermelho,0
641,23,15,0.2162613539364033,Nike,Casual,Vermelho,0
642,33,14,0.5045573950250992,Puma,Tênis,Vermelho,0
643,23,10,0.14963313356524344,Adidas,Tênis,Branco,1
644,17,15,0.1569245431023278,Asics,Basquete,Vermelho,0
645,23,27,0.5590926797416771,Nike,Casual,Vermelho,0
646,23,13,0.5528147399102568,Adidas,Tênis,Preto,1
647,11,12,0.8024268102755656,Adidas,Casual,Preto,1
648,24,11,0.5462989405280586,Adidas,Tênis,Branco,0
649,23,14,0.8678328163238802,Asics,Basquete,Azul,0
650,28,13,0.13895587871994383,Nike,Basquete,Preto,0
651,34,19,0.17840614782459285,Puma,Casual,Branco,0
652,30,13,0.13525268925630513,Puma,Tênis,Vermelho,1
653,23,18,0.24822148026683202,Puma,Corrida,Vermelho,1
654,19,16,0.5330160887533425,Nike,Basquete,Branco,0
655,37,8,0.6164577451419424,Puma,Casual,Vermelho,0
656,25,17,0.13646812635893504,Asics,Casual,Vermelho,0
657,25,18,0.8567767118764794,Nike,Tênis,Azul,1
658,24,24,0.7737323013203049,Adidas,Casual,Vermelho,0
659,25,12,0.3372899857256745,Asics,Basquete,Preto,0
660,24,12,0.16175002418117437,Adidas,Casual,Vermelho,0
661,22,18,0.23590965857524582,Puma,Casual,Branco,0
662,22,15,0.20155553100397816,Asics,Corrida,Azul,0
663,24,19,0.1986270234391575,Nike,Corrida,Vermelho,0
664,22,18,0.5148493509325872,Asics,Basquete,Branco,1
665,21,22,0.29667795399472024,Adidas,Tênis,Preto,1
666,25,12,0.38651177322331554,Nike,Corrida,Vermelho,1
667,23,11,0.891604266707458,Asics,Tênis,Azul,0
668,32,18,0.6474513991402758,Asics,Basquete,Vermelho,0
669,11,23,0.8591845336376011,Asics,Corrida,Branco,0
670,30,14,0.2140452440264925,Asics,Tênis,Azul,0
671,31,14,0.40571157986605544,Nike,Corrida,Vermelho,1
672,14,19,0.5437854426258835,Adidas,Basquete,Preto,0
673,23,14,0.16140644951099042,Asics,Basquete,Azul,0
674,23,17,0.1033499549023663,Nike,Corrida,Preto,1
675,17,7,0.636347467037534,Adidas,Tênis,Branco,1
676,21,11,0.6134556134411483,Asics,Casual,Vermelho,0
677,19,16,0.42863104799968943,Adidas,Casual,Preto,0
678,33,10,0.4917152608256261,Adidas,Corrida,Branco,0
679,29,17,0.4323544004736717,Nike,Tênis,Vermelho,0
680,31,12,0.1192040358759111,Adidas,Casual,Branco,0
681,28,16,0.36829728497396996,Nike,Basquete,Preto,0
682,19,21,0.24166580431783188,Asics,Tênis,Branco,1
683,22,17,0.178739351281095,Adidas,Casual,Azul,0
684,27,15,0.8653763471114798,Adidas,Tênis,Vermelho,0
685,18,13,0.5794877800337325,Puma,Corrida,Branco,0
686,28,16,0.6829250273892822,Asics,Tênis,Preto,0
687,23,18,0.35229099461289404,Asics,Casual,Vermelho,1
688,23,8,0.41451770359521223,Puma,Corrida,Azul,0
689,28,12,0.2895391951173788,Puma,Tênis,Vermelho,0
690,27,17,0.1775725367723398,Nike,Basquete,Azul,0
691,23,7,0.24322530995326705,Nike,Casual,Vermelho,1
692,30,23,0.7380112362371887,Adidas,Corrida,Branco,0
693,19,17,0.6420366441470207,Adidas,Tênis,Branco,1
694,28,11,0.5375431007883815,Adidas,Basquete,Preto,0
695,27,18,0.48007189829341446,Adidas,Casual,Azul,0
696,23,12,0.8379474269248995,Nike,Basquete,Preto,0
697,26,8,0.15818795822293474,Asics,Tênis,Branco,1
698,18,9,0.3244806505903328,Adidas,Tênis,Azul,1
699,29,18,0.3799502828565713,Asics,Corrida,Preto,0
700,24,14,0.7259406497702303,Adidas,Basquete,Preto,0
701,22,14,0.8940116961295771,Puma,Corrida,Preto,0
702,30,11,0.29253641180572243,Adidas,Casual,Preto,0
703,21,12,0.7994458673096645,Adidas,Corrida,Preto,0
704,17,16,0.764498208345433,Adidas,Casual,Azul,1
705,17,12,0.2797259181134133,Nike,Tênis,Preto,1
706,28,16,0.41946606415937804,Puma,Tênis,Azul,0
707,18,17,0.4277382954340153,Adidas,Basquete,Preto,0
708,33,12,0.8825765348212466,Adidas,Casual,Branco,1
709,14,17,0.24471352110311867,Asics,Tênis,Branco,1
710,33,13,0.7393263768838256,Puma,Basquete,Preto,0
711,26,16,0.3673541713384879,Adidas,Basquete,Vermelho,0
712,24,23,0.6846962766209284,Asics,Corrida,Branco,0
713,22,11,0.43600880343653026,Asics,Basquete,Azul,0
714,26,17,0.562687810493232,Nike,Tênis,Preto,0
715,24,14,0.766089418660905,Asics,Corrida,Azul,0
716,30,16,0.7433324519871073,Adidas,Casual,Vermelho,0
717,25,14,0.7931385468317601,Nike,Casual,Preto,0
718,25,11,0.14769386027572723,Nike,Tênis,Branco,0
719,23,29,0.6536404424317959,Adidas,Tênis,Azul,0
720,24,9,0.2119899013774103,Puma,Corrida,Branco,1
721,26,21,0.43265485441472884,Asics,Corrida,Branco,1
722,16,12,0.5388707320437508,Nike,Tênis,Preto,0
723,18,18,0.4221915877974646,Puma,Tênis,Azul,0
724,28,16,0.515689340642406,Adidas,Casual,Vermelho,1
725,25,17,0.8972210470388954,Asics,Casual,Branco,0
726,24,18,0.2081738509702838,Asics,Casual,Preto,0
727,25,18,0.6403648362691404,Nike,Tênis,Preto,0
728,26,12,0.4168007731084922,Asics,Basquete,Vermelho,0
729,22,12,0.20640783912586302,Asics,Tênis,Preto,0
730,21,7,0.22698941069944764,Asics,Tênis,Branco,1
731,25,18,0.8594184849964935,Asics,Casual,Preto,0
732,20,17,0.8036811973694097,Adidas,Tênis,Azul,0
733,27,22,0.8256335683320175,Puma,Corrida,Azul,1
734,16,11,0.8932262206619093,Adidas,Tênis,Branco,0
735,30,18,0.2666523120068144,Adidas,Tênis,Azul,0
736,27,15,0.38435146989124946,Nike,Tênis,Vermelho,0
737,26,16,0.6353752239398933,Asics,Tênis,Preto,0
738,29,12,0.4870420318885178,Adidas,Basquete,Branco,0
739,33,21,0.43471162670266683,Asics,Tênis,Vermelho,0
740,30,19,0.38624899946847446,Adidas,Corrida,Preto,0
741,15,16,0.5750245055547618,Adidas,Corrida,Vermelho,0
742,18,17,0.5604747429120657,Nike,Tênis,Branco,0
743,21,14,0.22916626725139208,Puma,Casual,Branco,0
744,25,22,0.47739187001475125,Puma,Basquete,Vermelho,0
745,27,19,0.54277742096788,Adidas,Tênis,Preto,0
746,21,14,0.5562295509851124,Nike,Tênis,Azul,0
747,25,13,0.26808575432988146,Asics,Tênis,Azul,1
748,21,7,0.6938171138018294,Asics,Casual,Vermelho,0
749,21,22,0.12015927585685571,Adidas,Casual,Branco,0
750,17,18,0.38386548443453017,Puma,Casual,Preto,1
751,20,17,0.7241701188285069,Nike,Basquete,Preto,0
752,18,10,0.5511143368443219,Puma,Corrida,Branco,0
753,20,8,0.30892994600868817,Asics,Basquete,Azul,1
754,30,19,0.6559624954744382,Puma,Casual,Preto,1
755,20,9,0.5539127553248587,Asics,Corrida,Vermelho,0
756,38,13,0.7369948875651098,Nike,Corrida,Azul,0
757,27,15,0.6880201489518587,Nike,Casual,Vermelho,0
758,25,13,0.5880863376289878,Adidas,Casual,Azul,1
759,20,13,0.4905421402486513,Adidas,Basquete,Branco,0
760,28,24,0.20654570053401874,Puma,Casual,Vermelho,0
761,22,13,0.30906641430830706,Nike,Corrida,Vermelho,1
762,25,9,0.43527957833366826,Nike,Tênis,Branco,0
763,37,16,0.579439429605111,Adidas,Casual,Vermelho,1
764,24,17,0.5109662841722439,Asics,Casual,Azul,0
765,30,14,0.33054762076762356,Puma,Basquete,Preto,0
766,21,10,0.10517148623176845,Puma,Basquete,Preto,0
767,24,11,0.49699137752065115,Adidas,Casual,Branco,1
768,33,12,0.32850079084979444,Nike,Corrida,Azul,0
769,21,10,0.6876866405684281,Adidas,Corrida,Vermelho,0
770,34,18,0.1191570122163868,Adidas,Tênis,Vermelho,0
771,28,15,0.5678622490446327,Adidas,Casual,Preto,1
772,22,8,0.8531793900048523,Adidas,Basquete,Vermelho,1
773,28,11,0.2395274136891996,Asics,Corrida,Preto,0
774,29,12,0.4773195926004763,Asics,Tênis,Branco,0
775,28,9,0.17313759345371055,Nike,Casual,Vermelho,1
776,17,15,0.600545529809082,Adidas,Corrida,Azul,0
777,21,12,0.5404253444769805,Asics,Casual,Vermelho,0
778,23,14,0.4258924193702659,Nike,Casual,Preto,0
779,24,16,0.517101617178993,Adidas,Corrida,Branco,1
780,28,14,0.8172597267752082,Puma,Corrida,Preto,0
781,25,15,0.25703544184885363,Asics,Corrida,Vermelho,0
782,18,17,0.11805160936427779,Nike,Casual,Preto,0
783,26,15,0.7893319077592807,Puma,Casual,Preto,0
784,28,20,0.5616936659103252,Adidas,Tênis,Branco,0
785,27,15,0.8125267643694739,Adidas,Basquete,Azul,0
786,30,16,0.5775561787305381,Adidas,Casual,Vermelho,0
787,29,13,0.748128871967762,Asics,Basquete,Branco,0
788,27,17,0.4437386906841184,Nike,Corrida,Azul,0
789,24,14,0.699887945030615,Puma,Casual,Preto,1
790,16,11,0.8304331735118848,Nike,Tênis,Azul,1
791,27,14,0.5576983709777651,Asics,Tênis,Preto,1
792,26,19,0.24462812044990365,Nike,Basquete,Preto,0
793,26,15,0.31503809202415856,Asics,Corrida,Branco,0
794,18,16,0.25891566151792467,Adidas,Basquete,Preto,0
795,19,12,0.29748562207658635,Puma,Corrida,Branco,1
796,30,18,0.3451323594808291,Adidas,Tênis,Azul,1
797,24,20,0.5441070294025508,Nike,Basquete,Azul,1
798,28,13,0.5703933035710662,Adidas,Tênis,Preto,0
799,25,14,0.44119979779348895,Puma,Tênis,Branco,0
800,25,15,0.5923366238566684,Adidas,Corrida,Preto,0
801,29,14,0.16525994048909276,Puma,Basquete,Branco,0
802,22,21,0.17023058964652799,Puma,Basquete,Branco,0
803,25,14,0.23746356828612677,Adidas,Tênis,Branco,1
804,22,26,0.5144619984322758,Asics,Tênis,Azul,0
805,22,17,0.2711957429586509,Nike,Corrida,Branco,0
806,23,13,0.3266275227940619,Asics,Casual,Azul,0
807,26,16,0.42025026893839523,Asics,Casual,Branco,1
808,22,11,0.7494928992083039,Adidas,Tênis,Azul,0
809,31,13,0.1110897087302881,Nike,Casual,Vermelho,0
810,20,13,0.6195030561892979,Nike,Casual,Azul,1
811,24,18,0.6351012248325483,Asics,Casual,Azul,0
812,22,17,0.7389246242853093,Adidas,Casual,Preto,0
813,32,11,0.8462023512482506,Nike,Tênis,Branco,0
814,25,15,0.11611027915943187,Asics,Casual,Vermelho,0
815,30,15,0.22302696441057296,Nike,Casual,Preto,1
816,17,18,0.8089370352447944,Adidas,Corrida,Branco,1
817,26,18,0.4668148497496123,Adidas,Tênis,Vermelho,0
818,29,19,0.5516725111467708,Adidas,Basquete,Vermelho,0
819,25,10,0.6304217629785179,Nike,Basquete,Vermelho,0
820,30,16,0.6432532835965099,Puma,Corrida,Branco,0
821,22,11,0.8453923226532066,Nike,Corrida,Vermelho,0
822,32,21,0.8975595339293357,Puma,Tênis,Vermelho,0
823,36,16,0.6761259687447522,Adidas,Basquete,Preto,0
824,23,21,0.32977696736412065,Asics,Casual,Azul,1
825,22,16,0.8038019218354749,Puma,Corrida,Branco,0
826,32,15,0.1393767316326093,Adidas,Basquete,Azul,0
827,32,12,0.28486468229959694,Adidas,Tênis,Preto,0
828,22,13,0.8179085739709719,Puma,Casual,Azul,1
829,22,11,0.30495321155148397,Asics,Tênis,Vermelho,0
830,23,21,0.2765208476973988,Adidas,Corrida,Vermelho,0
831,18,11,0.2105002345121978,Puma,Basquete,Branco,0
832,20,17,0.7872894061175332,Asics,Basquete,Branco,1
833,19,19,0.5000466073528694,Asics,Basquete,Branco,0
834,21,19,0.6399145624433238,Adidas,Basquete,Preto,1
835,24,17,0.29125310726002374,Nike,Casual,Branco,1
836,26,23,0.7064323368089732,Nike,Casual,Preto,1
837,32,13,0.7080044359696788,Adidas,Tênis,Vermelho,0
838,20,11,0.3500784199266401,Asics,Casual,Azul,0
839,29,11,0.4285461064082263,Adidas,Corrida,Vermelho,0
840,23,12,0.2677522219441607,Puma,Corrida,Vermelho,1
841,24,18,0.8812488186583235,Nike,Basquete,Vermelho,0
842,28,9,0.6164820616467293,Puma,Corrida,Branco,0
843,19,13,0.8476351045724124,Adidas,Tênis,Branco,0
844,26,12,0.34270843490330655,Adidas,Casual,Branco,0
845,25,13,0.7255127303975119,Asics,Casual,Azul,0
846,27,21,0.7126869151077936,Asics,Casual,Branco,0
847,26,12,0.6533245214932333,Asics,Corrida,Preto,0
848,37,8,0.8725111802134403,Puma,Casual,Vermelho,1
849,21,12,0.41484426888505244,Asics,Basquete,Azul,0
850,22,14,0.20457385887180585,Adidas,Basquete,Azul,0
851,21,19,0.6373670873952486,Asics,Basquete,Azul,0
852,22,13,0.683447840381765,Nike,Corrida,Azul,0
853,21,12,0.5600484587670518,Asics,Casual,Azul,1
854,30,18,0.265454314506717,Puma,Corrida,Preto,0
855,32,18,0.5035647533354843,Nike,Casual,Vermelho,0
856,22,19,0.34975178925530354,Nike,Tênis,Azul,0
857,20,16,0.44197322253335125,Nike,Tênis,Vermelho,1
858,27,20,0.6161748606757311,Puma,Corrida,Branco,0
859,22,18,0.6961717941526676,Adidas,Basquete,Azul,1
860,28,17,0.2857797527210745,Asics,Corrida,Azul,0
861,26,12,0.4242602885175627,Nike,Basquete,Vermelho,0
862,17,13,0.31532925679330337,Nike,Casual,Azul,0
863,32,16,0.25890529108949534,Nike,Basquete,Azul,1
864,33,14,0.7267097759966707,Adidas,Basquete,Azul,0
865,21,17,0.827402155549594,Adidas,Casual,Preto,1
866,23,23,0.3961857485476614,Puma,Tênis,Preto,0
867,26,15,0.7010231394990135,Adidas,Casual,Azul,0
868,26,17,0.8175962314915289,Asics,Corrida,Preto,0
869,28,12,0.7768993684241853,Puma,Corrida,Branco,1
870,35,17,0.24625071083138073,Puma,Corrida,Azul,0
871,24,11,0.8650335052106891,Asics,Corrida,Branco,1
872,21,14,0.40134115234357004,Asics,Corrida,Vermelho,1
873,18,19,0.37139252893906904,Asics,Tênis,Branco,1
874,21,16,0.14994506182222428,Puma,Tênis,Vermelho,0
875,24,19,0.4889389232839064,Puma,Basquete,Azul,0
876,33,25,0.18721089251274298,Puma,Corrida,Vermelho,1
877,22,15,0.2988318567419408,Asics,Casual,Vermelho,0
878,26,10,0.35355409741382515,Asics,Corrida,Branco,0
879,24,16,0.7470610587933473,Nike,Tênis,Branco,0
880,30,13,0.8003909203167172,Adidas,Corrida,Branco,0
881,37,17,0.34197305396917577,Nike,Tênis,Azul,0
882,22,11,0.7869584969956591,Asics,Basquete,Azul,0
883,22,12,0.7857847498958329,Puma,Basquete,Branco,0
884,30,21,0.7117207603078989,Asics,Basquete,Azul,0
885,28,20,0.21735609121214525,Adidas,Tênis,Azul,0
886,34,13,0.6522582775205832,Nike,Corrida,Vermelho,0
887,27,8,0.856019251664455,Nike,Corrida,Vermelho,0
888,23,8,0.6460323830137257,Puma,Casual,Branco,0
889,27,12,0.3652934792862672,Nike,Tênis,Azul,0
890,30,12,0.5004634539446651,Nike,Casual,Vermelho,0
891,29,11,0.6165800346808429,Asics,Basquete,Preto,0
892,27,26,0.5084563269828029,Nike,Corrida,Azul,1
893,30,12,0.19596235338477586,Nike,Tênis,Preto,0
894,30,13,0.3496512357216165,Nike,Casual,Branco,1
895,31,12,0.7419168244429061,Puma,Casual,Azul,0
896,28,12,0.7891344368764139,Puma,Casual,Branco,0
897,24,17,0.2098400261724562,Asics,Corrida,Branco,0
898,25,10,0.8619094019189797,Nike,Corrida,Branco,0
899,31,20,0.36305809427888747,Puma,Corrida,Branco,0
900,20,8,0.629850990984576,Puma,Tênis,Branco,0
901,26,13,0.7014601167653449,Asics,Corrida,Azul,0
902,23,19,0.7495569877103068,Adidas,Tênis,Preto,0
903,25,16,0.8565997617807442,Nike,Casual,Azul,0
904,31,10,0.35033563842305815,Puma,Casual,Azul,1
905,25,12,0.7868051636412436,Asics,Basquete,Azul,0
906,25,8,0.20534952274896565,Asics,Corrida,Vermelho,0
907,18,13,0.6640327250828741,Asics,Casual,Vermelho,0
908,28,7,0.6935821836111887,Puma,Corrida,Azul,0
909,28,14,0.6421785929610564,Nike,Tênis,Preto,1
910,35,16,0.30185178890812236,Adidas,Casual,Azul,0
911,23,13,0.7984345176121627,Nike,Corrida,Branco,0
912,26,21,0.235086770696316,Asics,Casual,Vermelho,1
913,26,11,0.14290783321666467,Asics,Casual,Vermelho,0
